contigName	contigLen	totalAvgDepth	ERR3211994.bam	ERR3211994.bam-var
ERR3211994_7671	1000	9.82	9.82	13.3492
ERR3211994_7672	1465	10.6129	10.6129	7.25417
ERR3211994_7673	1982	53.8095	53.8095	593.649
ERR3211994_7674	1224	7.81471	7.81471	6.01501
ERR3211994_7675	2442	11.9171	11.9171	18.434
ERR3211994_7676	2354	11.5449	11.5449	15.2176
ERR3211994_7677	1496	10.3061	10.3061	9.42742
ERR3211994_7678	1088	7.91258	7.91258	2.8824
ERR3211994_7679	1984	15.3342	15.3342	15.9749
ERR3211994_7680	1063	8.87076	8.87076	7.79028
ERR3211994_7681	1108	6.48643	6.48643	1.84046
ERR3211994_7682	4868	8.64498	8.64498	7.65753
ERR3211994_7683	1285	8.963	8.963	5.32843
ERR3211994_7684	1821	6.09455	6.09455	4.95273
ERR3211994_7685	2199	13.1142	13.1142	12.3055
ERR3211994_7686	1129	6.59346	6.59346	4.92863
ERR3211994_7687	1383	11.4047	11.4047	9.03492
ERR3211994_7688	1628	9.523	9.523	5.59019
ERR3211994_7689	1544	10.2755	10.2755	12.4409
ERR3211994_7690	2718	12.3267	12.3267	20.0144
ERR3211994_7691	1553	13.0135	13.0135	17.3671
ERR3211994_7692	1259	8.42741	8.42741	9.04818
ERR3211994_7693	2299	12.8711	12.8711	34.4784
ERR3211994_7694	1433	12.721	12.721	7.02971
ERR3211994_7695	2204	17.0657	17.0657	35.4635
ERR3211994_7696	1295	10.4987	10.4987	12.1838
ERR3211994_7697	3906	18.9622	18.9622	120.51
ERR3211994_7698	1217	26.4405	26.4405	69.3593
ERR3211994_7699	1212	9.53107	9.53107	7.94955
ERR3211994_7700	1165	8.56946	8.56946	7.53935
ERR3211994_7701	1288	7.74077	7.74077	14.0655
ERR3211994_7702	4289	24.4269	24.4269	98.3078
ERR3211994_7703	2602	165.442	165.442	12792.6
ERR3211994_7704	3549	20.8876	20.8876	175.868
ERR3211994_7705	1090	9.04255	9.04255	10.405
ERR3211994_7706	1152	7.65768	7.65768	28.4471
ERR3211994_7707	1802	12.6695	12.6695	18.5848
ERR3211994_7708	1181	9.92435	9.92435	5.07778
ERR3211994_7709	1100	14.2768	14.2768	82.0085
ERR3211994_7710	1071	10.0054	10.0054	7.00758
ERR3211994_7711	2056	11.234	11.234	9.8035
ERR3211994_7712	1166	8.15059	8.15059	2.74874
ERR3211994_7713	1161	8.25223	8.25223	3.87197
ERR3211994_7714	1389	9.59483	9.59483	7.74527
ERR3211994_7715	1350	10.295	10.295	7.69773
ERR3211994_7716	4470	12.7345	12.7345	11.4347
ERR3211994_7717	1568	9.32511	9.32511	11.5238
ERR3211994_7718	1978	11.1854	11.1854	24.8824
ERR3211994_7719	1720	7.12484	7.12484	3.73458
ERR3211994_7720	1439	7.4841	7.4841	4.70492
ERR3211994_7721	1228	7.29499	7.29499	3.10509
ERR3211994_7722	1350	11.7375	11.7375	9.90352
ERR3211994_7723	3225	12.5285	12.5285	7.03396
ERR3211994_7724	1109	11.1491	11.1491	21.8743
ERR3211994_7725	1542	9.13937	9.13937	7.15528
ERR3211994_7726	1332	15.714	15.714	14.8953
ERR3211994_7727	3231	11.6586	11.6586	16.2814
ERR3211994_7728	1004	11.4145	11.4145	23.9381
ERR3211994_7729	1007	9.68378	9.68378	7.77492
ERR3211994_7730	1089	9.32055	9.32055	5.36934
ERR3211994_7731	1309	6.95255	6.95255	3.14367
ERR3211994_7732	1142	8.55746	8.55746	2.87056
ERR3211994_7733	1244	8.63254	8.63254	11.5428
ERR3211994_7734	1025	6.75657	6.75657	3.82743
ERR3211994_7735	1664	9.28864	9.28864	9.682
ERR3211994_7736	1282	8.2235	8.2235	4.62464
ERR3211994_7737	1113	10.2752	10.2752	8.20175
ERR3211994_7738	1288	7.66872	7.66872	6.68264
ERR3211994_7739	1268	12.1628	12.1628	11.5599
ERR3211994_7740	3900	15.3915	15.3915	79.9829
ERR3211994_7741	2245	7.72792	7.72792	11.2325
ERR3211994_7742	1274	11.3906	11.3906	7.93187
ERR3211994_7743	2501	7.94811	7.94811	6.95816
ERR3211994_7744	1216	13.1351	13.1351	23.2963
ERR3211994_7745	1156	8.57654	8.57654	38.9129
ERR3211994_7746	1257	10.1147	10.1147	8.36194
ERR3211994_7747	1410	10.3905	10.3905	8.24612
ERR3211994_7748	1094	9.79237	9.79237	4.17529
ERR3211994_7749	3048	14.2761	14.2761	30.3825
ERR3211994_7750	1830	32.056	32.056	62.4137
ERR3211994_7751	1078	7.53772	7.53772	4.21862
ERR3211994_7752	3277	10.5088	10.5088	10.1359
ERR3211994_7753	3092	10.5085	10.5085	45.3061
ERR3211994_7754	1979	6.55549	6.55549	8.29082
ERR3211994_7755	2931	10.3056	10.3056	14.8511
ERR3211994_7756	1159	9.05451	9.05451	6.17461
ERR3211994_7757	2805	8.80301	8.80301	6.96002
ERR3211994_7758	2197	11.2824	11.2824	15.2233
ERR3211994_7759	1076	6.37149	6.37149	2.40673
ERR3211994_7760	1856	14.5287	14.5287	100.54
ERR3211994_7761	1557	8.56503	8.56503	7.54896
ERR3211994_7762	10551	14.5988	14.5988	15.9226
ERR3211994_7763	4084	11.1845	11.1845	13.2839
ERR3211994_7764	3575	11.1244	11.1244	13.3993
ERR3211994_7765	2284	14.38	14.38	16.7354
ERR3211994_7766	1009	6.29104	6.29104	5.86158
ERR3211994_7767	1015	11.7191	11.7191	13.7207
ERR3211994_7768	1653	11.0027	11.0027	9.50464
ERR3211994_7769	3633	12.1404	12.1404	61.9035
ERR3211994_7770	1425	6.50824	6.50824	2.95186
ERR3211994_7771	1550	12.3786	12.3786	25.2948
ERR3211994_7772	2868	10.8046	10.8046	14.8745
ERR3211994_7773	1431	9.52381	9.52381	8.37144
ERR3211994_7774	1039	10.1744	10.1744	4.10808
ERR3211994_7775	1156	7.98608	7.98608	11.1799
ERR3211994_7776	1735	17.9697	17.9697	24.6049
ERR3211994_7777	1633	11.1969	11.1969	21.5899
ERR3211994_7778	4847	11.5561	11.5561	12.7882
ERR3211994_7779	2093	33.7442	33.7442	210.044
ERR3211994_7780	1543	10.2268	10.2268	16.2129
ERR3211994_7781	1475	9.58491	9.58491	8.03456
ERR3211994_7782	1679	8.97253	8.97253	4.96915
ERR3211994_7783	6575	8.86055	8.86055	8.89061
ERR3211994_7784	1625	15.7024	15.7024	28.1684
ERR3211994_7785	1188	8.84778	8.84778	3.18415
ERR3211994_7786	1162	12.3468	12.3468	10.019
ERR3211994_7787	1774	8.65456	8.65456	13.9058
ERR3211994_7788	1020	12.5552	12.5552	30.9262
ERR3211994_7789	1263	7.91375	7.91375	3.76053
ERR3211994_7790	1014	8.77662	8.77662	5.74492
ERR3211994_7791	1092	7.1603	7.1603	4.65119
ERR3211994_7792	1153	9.75374	9.75374	6.60301
ERR3211994_7793	1028	11.4465	11.4465	16.9589
ERR3211994_7794	1275	9.37422	9.37422	6.83224
ERR3211994_7795	4153	13.0744	13.0744	10.3934
ERR3211994_7796	1944	8.80713	8.80713	10.9533
ERR3211994_7797	2018	7.28908	7.28908	3.92171
ERR3211994_7798	2348	8.12511	8.12511	4.75406
ERR3211994_7799	2102	6.68955	6.68955	4.59961
ERR3211994_7800	2938	13.2791	13.2791	11.3265
ERR3211994_7801	1446	7.52855	7.52855	5.47561
ERR3211994_7802	3073	13.4321	13.4321	11.5419
ERR3211994_7803	1117	11.3464	11.3464	7.14183
ERR3211994_7804	10744	14.5519	14.5519	32.4041
ERR3211994_7805	2255	8.86128	8.86128	3.6699
ERR3211994_7806	2616	9.22547	9.22547	7.92163
ERR3211994_7807	1292	7.66813	7.66813	2.85296
ERR3211994_7808	3607	46.4056	46.4056	179.502
ERR3211994_7809	1606	10.4979	10.4979	17.2385
ERR3211994_7810	2538	11.2194	11.2194	7.982
ERR3211994_7811	1412	9.89937	9.89937	3.57511
ERR3211994_7812	1724	9.77827	9.77827	8.78169
ERR3211994_7813	1431	7.87354	7.87354	7.00591
ERR3211994_7814	2832	48.6249	48.6249	645.625
ERR3211994_7815	1252	10.2505	10.2505	10.1443
ERR3211994_7816	2087	9.23129	9.23129	6.65927
ERR3211994_7817	1001	6.55112	6.55112	2.03826
ERR3211994_7818	1726	8.43655	8.43655	7.874
ERR3211994_7819	1413	9.0863	9.0863	12.4181
ERR3211994_7820	1372	15.9959	15.9959	29.4079
ERR3211994_7821	1315	9.80429	9.80429	12.5904
ERR3211994_7822	2515	11.3497	11.3497	8.34258
ERR3211994_7823	1017	6.20415	6.20415	3.6361
ERR3211994_7824	3343	14.3786	14.3786	16.0273
ERR3211994_7825	1011	6.02439	6.02439	1.88196
ERR3211994_7826	1315	14.6215	14.6215	12.5309
ERR3211994_7827	1401	7.38849	7.38849	6.17697
ERR3211994_7828	1015	8.03931	8.03931	6.49378
ERR3211994_7829	1143	9.98691	9.98691	7.42623
ERR3211994_7830	1121	9.50051	9.50051	5.22137
ERR3211994_7831	2991	10.1211	10.1211	8.32347
ERR3211994_7832	1711	10.1794	10.1794	8.16523
ERR3211994_7833	1195	10.0507	10.0507	11.9677
ERR3211994_7834	1070	11.0576	11.0576	10.4002
ERR3211994_7835	3964	10.8642	10.8642	17.4072
ERR3211994_7836	1044	37.9139	37.9139	957.097
ERR3211994_7837	8091	24.3508	24.3508	117.124
ERR3211994_7838	2332	14.5651	14.5651	26.5328
ERR3211994_7839	1350	7.0425	7.0425	5.52033
ERR3211994_7840	1469	12.2942	12.2942	8.99077
ERR3211994_7841	1047	8.767	8.767	7.56507
ERR3211994_7842	1529	9.0203	9.0203	17.4016
ERR3211994_7843	2096	11.685	11.685	8.03275
ERR3211994_7844	1161	9.65282	9.65282	6.14572
ERR3211994_7845	1092	11.828	11.828	19.9747
ERR3211994_7846	5095	9.76461	9.76461	19.4876
ERR3211994_7847	2669	37.6574	37.6574	182.94
ERR3211994_7848	3643	10.2737	10.2737	9.97838
ERR3211994_7849	1735	7.52114	7.52114	4.53631
ERR3211994_7850	1845	9.71563	9.71563	12.6511
ERR3211994_7851	1266	9.52599	9.52599	13.9123
ERR3211994_7852	3754	10.8596	10.8596	11.6778
ERR3211994_7853	1131	8.23344	8.23344	11.3057
ERR3211994_7854	2100	13.0041	13.0041	12.705
ERR3211994_7855	1253	26.8223	26.8223	31.6217
ERR3211994_7856	2750	15.4635	15.4635	20.3304
ERR3211994_7857	1619	11.5439	11.5439	13.0805
ERR3211994_7858	3214	14.1851	14.1851	17.8958
ERR3211994_7859	2113	7.84412	7.84412	9.4385
ERR3211994_7860	3443	14.5172	14.5172	23.5753
ERR3211994_7861	2778	7.79985	7.79985	5.22598
ERR3211994_7862	1170	11.1206	11.1206	13.3545
ERR3211994_7863	3180	9.09505	9.09505	27.0982
ERR3211994_7864	1005	9.97895	9.97895	26.1167
ERR3211994_7865	1216	12.1107	12.1107	7.62529
ERR3211994_7866	2691	9.03857	9.03857	12.671
ERR3211994_7867	1051	8.65483	8.65483	6.14184
ERR3211994_7868	1332	9.67174	9.67174	6.27319
ERR3211994_7869	3233	9.58806	9.58806	8.91526
ERR3211994_7870	1017	6.41753	6.41753	5.05641
ERR3211994_7871	1581	13.7044	13.7044	9.32584
ERR3211994_7872	1186	8.01834	8.01834	5.03831
ERR3211994_7873	1305	8.90909	8.90909	7.56105
ERR3211994_7874	1687	13.6122	13.6122	27.0763
ERR3211994_7875	1648	9.62083	9.62083	15.8641
ERR3211994_7876	1008	8.95921	8.95921	7.20135
ERR3211994_7877	3080	12.2901	12.2901	32.2927
ERR3211994_7878	1063	11.9836	11.9836	35.6105
ERR3211994_7879	1633	8.10654	8.10654	4.3368
ERR3211994_7880	1477	10.5938	10.5938	19.5295
ERR3211994_7881	1551	8.98073	8.98073	4.8961
ERR3211994_7882	2636	9.29324	9.29324	14.2016
ERR3211994_7883	1363	39.7609	39.7609	86.3933
ERR3211994_7884	1381	26.606	26.606	68.3005
ERR3211994_7885	1250	12.3273	12.3273	16.8427
ERR3211994_7886	3760	29.4427	29.4427	179.942
ERR3211994_7887	2618	9.10535	9.10535	7.05659
ERR3211994_7888	3419	9.37749	9.37749	8.85574
ERR3211994_7889	2445	10.4349	10.4349	12.7899
ERR3211994_7890	1550	14.1836	14.1836	13.0635
ERR3211994_7891	1279	11.8494	11.8494	44.7399
ERR3211994_7892	1322	23.2867	23.2867	11.5847
ERR3211994_7893	1064	9.95842	9.95842	37.9479
ERR3211994_7894	1156	9.30219	9.30219	4.8917
ERR3211994_7895	1024	13.2494	13.2494	13.6972
ERR3211994_7896	2600	9.34449	9.34449	9.24601
ERR3211994_7897	2563	8.32781	8.32781	7.32986
ERR3211994_7898	12521	12.3208	12.3208	15.1734
ERR3211994_7899	1223	7.14725	7.14725	3.93726
ERR3211994_7900	1593	8.06168	8.06168	6.43658
ERR3211994_7901	1597	8.90048	8.90048	7.16304
ERR3211994_7902	1718	18.5721	18.5721	32.5998
ERR3211994_7903	1197	10.7746	10.7746	7.79238
ERR3211994_7904	1665	8.19142	8.19142	7.04655
ERR3211994_7905	2343	13.0187	13.0187	16.9307
ERR3211994_7906	1342	11.1216	11.1216	54.7133
ERR3211994_7907	1134	10.4339	10.4339	14.6548
ERR3211994_7908	1672	11.7221	11.7221	11.642
ERR3211994_7909	2139	11.634	11.634	18.2875
ERR3211994_7910	1265	9.95605	9.95605	19.3598
ERR3211994_7911	1209	11.2285	11.2285	19.1519
ERR3211994_7912	1282	5.47968	5.47968	1.99164
ERR3211994_7913	6064	15.3409	15.3409	17.4193
ERR3211994_7914	1543	6.85427	6.85427	6.08146
ERR3211994_7915	1169	13.5289	13.5289	13.2533
ERR3211994_7916	1181	7.74491	7.74491	7.94553
ERR3211994_7917	1373	12.1815	12.1815	11.2452
ERR3211994_7918	2015	10.0542	10.0542	9.1242
ERR3211994_7919	1271	9.0785	9.0785	7.96707
ERR3211994_7920	1238	10.864	10.864	6.83707
ERR3211994_7921	1446	7.12886	7.12886	4.8104
ERR3211994_7922	1600	8.90276	8.90276	4.96706
ERR3211994_7923	1091	8.69501	8.69501	4.24413
ERR3211994_7924	2066	6.67902	6.67902	4.1575
ERR3211994_7925	2153	8.32601	8.32601	9.69239
ERR3211994_7926	1469	9.93783	9.93783	6.69266
ERR3211994_7927	2823	13.7707	13.7707	23.6386
ERR3211994_7928	1836	10.968	10.968	7.42918
ERR3211994_7929	1028	18.8713	18.8713	14.8352
ERR3211994_7930	2815	15.4795	15.4795	20.1874
ERR3211994_7931	1256	9.81826	9.81826	6.18505
ERR3211994_7932	2404	7.20408	7.20408	6.87898
ERR3211994_7933	5330	9.87085	9.87085	11.0564
ERR3211994_7934	1039	5.66367	5.66367	2.73923
ERR3211994_7935	1583	9.18353	9.18353	11.7659
ERR3211994_7936	1199	8.06959	8.06959	5.83582
ERR3211994_7937	2359	8.799	8.799	6.30193
ERR3211994_7938	1256	22.1266	22.1266	59.0789
ERR3211994_7939	1417	16.5146	16.5146	24.9294
ERR3211994_7940	1097	7.96832	7.96832	7.02861
ERR3211994_7941	1177	7.52288	7.52288	11.7097
ERR3211994_7942	2639	9.31539	9.31539	6.49583
ERR3211994_7943	1010	7.9093	7.9093	3.16757
ERR3211994_7944	1308	8.87737	8.87737	8.71099
ERR3211994_7945	1739	8.21334	8.21334	3.11504
ERR3211994_7946	1079	9.30355	9.30355	14.7806
ERR3211994_7947	1059	11.0616	11.0616	8.54464
ERR3211994_7948	1285	9.76211	9.76211	7.75469
ERR3211994_7949	2819	11.0176	11.0176	48.8356
ERR3211994_7950	1113	8.17238	8.17238	5.77276
ERR3211994_7951	1049	9.03559	9.03559	6.23704
ERR3211994_7952	1349	7.4412	7.4412	4.25176
ERR3211994_7953	1162	10.5543	10.5543	8.1741
ERR3211994_7954	1301	15.8123	15.8123	37.429
ERR3211994_7955	1008	6.85548	6.85548	6.26382
ERR3211994_7956	1036	7.92325	7.92325	6.16133
ERR3211994_7957	1243	7.03843	7.03843	2.34467
ERR3211994_7958	1194	18.8199	18.8199	14.3491
ERR3211994_7959	1063	9.82256	9.82256	4.19656
ERR3211994_7960	1371	9.19984	9.19984	10.0813
ERR3211994_7961	1032	10.7789	10.7789	5.68433
ERR3211994_7962	1113	7.17134	7.17134	2.92174
ERR3211994_7963	2550	8.59208	8.59208	5.61138
ERR3211994_7964	1949	10.3419	10.3419	29.0728
ERR3211994_7965	1513	9.56346	9.56346	7.24904
ERR3211994_7966	1328	8.64771	8.64771	5.90547
ERR3211994_7967	1104	17.2746	17.2746	169.367
ERR3211994_7968	1684	6.30574	6.30574	2.13541
ERR3211994_7969	1349	9.00334	9.00334	6.0701
ERR3211994_7970	3969	11.144	11.144	8.66506
ERR3211994_7971	1452	8.85253	8.85253	10.0705
ERR3211994_7972	1812	7.64801	7.64801	9.33475
ERR3211994_7973	6611	13.9381	13.9381	15.5199
ERR3211994_7974	4594	13.3585	13.3585	10.2313
ERR3211994_7975	7650	13.0228	13.0228	19.3667
ERR3211994_7976	1271	14.2355	14.2355	12.7962
ERR3211994_7977	1660	12.5616	12.5616	10.4425
ERR3211994_7978	1446	11.9931	11.9931	14.8178
ERR3211994_7979	4704	16.2121	16.2121	19.4398
ERR3211994_7980	1028	11.9396	11.9396	8.69985
ERR3211994_7981	1051	6.64595	6.64595	2.3645
ERR3211994_7982	1310	24.3879	24.3879	166.758
ERR3211994_7983	1383	13.5134	13.5134	24.7793
ERR3211994_7984	3868	12.1568	12.1568	18.947
ERR3211994_7985	1290	11.8518	11.8518	10.4442
ERR3211994_7986	1422	7.67925	7.67925	4.74043
ERR3211994_7987	5607	11.9817	11.9817	14.4483
ERR3211994_7988	1401	8.90568	8.90568	7.83113
ERR3211994_7989	2039	9.90312	9.90312	8.58117
ERR3211994_7990	1237	9.73045	9.73045	6.2671
ERR3211994_7991	1307	8.46759	8.46759	12.2284
ERR3211994_7992	2057	10.0131	10.0131	8.3959
ERR3211994_7993	1480	9.67895	9.67895	4.54768
ERR3211994_7994	1434	10.5864	10.5864	13.7251
ERR3211994_7995	48092	16.6209	16.6209	49.934
ERR3211994_7996	1288	9.18629	9.18629	22.8571
ERR3211994_7997	1195	10.7254	10.7254	9.59595
ERR3211994_7998	2580	9.53745	9.53745	9.40152
ERR3211994_7999	1786	14.9401	14.9401	31.6614
ERR3211994_8000	1126	14.7859	14.7859	18.4885
ERR3211994_8001	1031	8.89103	8.89103	3.68131
ERR3211994_8002	2274	26.5603	26.5603	80.077
ERR3211994_8003	1458	10.2332	10.2332	9.03737
ERR3211994_8004	2270	8.86274	8.86274	9.72309
ERR3211994_8005	1586	16.874	16.874	22.8768
ERR3211994_8006	1917	12.12	12.12	14.7455
ERR3211994_8007	2295	8.44242	8.44242	5.58912
ERR3211994_8008	3769	13.7112	13.7112	22.6815
ERR3211994_8009	4933	9.36421	9.36421	10.1441
ERR3211994_8010	4802	11.1079	11.1079	12.3341
ERR3211994_8011	1858	8.89403	8.89403	8.98645
ERR3211994_8012	1133	11.001	11.001	9.69551
ERR3211994_8013	4245	11.7223	11.7223	7.53327
ERR3211994_8014	1242	7.84615	7.84615	7.42818
ERR3211994_8015	2857	16.1736	16.1736	22.2359
ERR3211994_8016	1000	8.52118	8.52118	5.22512
ERR3211994_8017	2317	9.36041	9.36041	6.09673
ERR3211994_8018	1369	7.96062	7.96062	6.83427
ERR3211994_8019	1567	9.42131	9.42131	7.02363
ERR3211994_8020	1200	8.44	8.44	3.55267
ERR3211994_8021	4552	11.2792	11.2792	8.42173
ERR3211994_8022	1309	7.96462	7.96462	8.58163
ERR3211994_8023	2838	10.6894	10.6894	6.62729
ERR3211994_8024	1915	12.3178	12.3178	28.3622
ERR3211994_8025	1212	8.85405	8.85405	7.69308
ERR3211994_8026	1620	8.97415	8.97415	11.4642
ERR3211994_8027	2587	11.3783	11.3783	13.7951
ERR3211994_8028	6549	14.8417	14.8417	25.264
ERR3211994_8029	1112	5.93659	5.93659	4.31959
ERR3211994_8030	2480	7.90215	7.90215	7.14369
ERR3211994_8031	5767	15.6413	15.6413	14.9153
ERR3211994_8032	1017	34.6171	34.6171	131.153
ERR3211994_8033	1621	13.7362	13.7362	11.6175
ERR3211994_8034	1118	9.87707	9.87707	8.33544
ERR3211994_8035	2293	7.24312	7.24312	7.42499
ERR3211994_8036	1170	7.61667	7.61667	2.3956
ERR3211994_8037	1527	10.9121	10.9121	6.81569
ERR3211994_8038	1069	14.803	14.803	50.0776
ERR3211994_8039	1497	7.65553	7.65553	7.62566
ERR3211994_8040	1086	8.26603	8.26603	3.55589
ERR3211994_8041	1906	14.6372	14.6372	43.8417
ERR3211994_8042	2003	10.4781	10.4781	10.4149
ERR3211994_8043	3573	13.6044	13.6044	17.0596
ERR3211994_8044	1017	11.9077	11.9077	91.5435
ERR3211994_8045	1038	8.05856	8.05856	4.60988
ERR3211994_8046	2366	8.037	8.037	7.22482
ERR3211994_8047	2915	12.0492	12.0492	11.7197
ERR3211994_8048	2543	9.01922	9.01922	11.4153
ERR3211994_8049	1887	14.1174	14.1174	14.5841
ERR3211994_8050	2795	8.43667	8.43667	7.44428
ERR3211994_8051	1692	9.5856	9.5856	5.87813
ERR3211994_8052	4226	10.5137	10.5137	11.1849
ERR3211994_8053	2038	10.3517	10.3517	11.8656
ERR3211994_8054	1569	7.04933	7.04933	7.92141
ERR3211994_8055	1565	9.02474	9.02474	3.33533
ERR3211994_8056	1169	13.7066	13.7066	6.47079
ERR3211994_8057	1369	7.59803	7.59803	6.24879
ERR3211994_8058	1517	11.9963	11.9963	7.20278
ERR3211994_8059	1499	11.2461	11.2461	15.2584
ERR3211994_8060	3806	7.29431	7.29431	4.47748
ERR3211994_8061	1486	13.6879	13.6879	40.5895
ERR3211994_8062	1291	8.5206	8.5206	8.90069
ERR3211994_8063	1986	11.2582	11.2582	21.675
ERR3211994_8064	1372	8.01473	8.01473	3.85236
ERR3211994_8065	1225	6.90047	6.90047	3.13255
ERR3211994_8066	2285	8.63326	8.63326	11.0346
ERR3211994_8067	4057	9.5119	9.5119	8.78393
ERR3211994_8068	1448	8.95763	8.95763	7.47161
ERR3211994_8069	1538	26.6146	26.6146	36.2947
ERR3211994_8070	1850	11.4782	11.4782	42.3227
ERR3211994_8071	1680	7.46863	7.46863	4.06476
ERR3211994_8072	1131	7.1529	7.1529	4.51537
ERR3211994_8073	3451	10.8567	10.8567	8.80102
ERR3211994_8074	1107	10.3302	10.3302	9.49126
ERR3211994_8075	1962	35.0751	35.0751	95.3871
ERR3211994_8076	1782	5.94118	5.94118	2.281
ERR3211994_8077	1496	12.1627	12.1627	9.79579
ERR3211994_8078	6072	14.9326	14.9326	68.9549
ERR3211994_8079	1049	6.87653	6.87653	2.752
ERR3211994_8080	1127	6.72057	6.72057	2.16057
ERR3211994_8081	4312	10.3102	10.3102	8.42599
ERR3211994_8082	10212	38.8628	38.8628	47.7632
ERR3211994_8083	1173	12.0694	12.0694	16.3581
ERR3211994_8084	1124	11.6869	11.6869	9.27799
ERR3211994_8085	1467	11.5019	11.5019	17.0953
ERR3211994_8086	12792	15.5925	15.5925	20.3584
ERR3211994_8087	1194	7.47701	7.47701	2.77895
ERR3211994_8088	1049	9.20912	9.20912	2.70902
ERR3211994_8089	1275	12.4462	12.4462	8.47154
ERR3211994_8090	2502	8.22321	8.22321	5.04712
ERR3211994_8091	1799	11.5312	11.5312	10.4288
ERR3211994_8092	9206	15.4728	15.4728	16.6106
ERR3211994_8093	2689	11.113	11.113	8.34466
ERR3211994_8094	2408	8.21568	8.21568	7.18655
ERR3211994_8095	2365	10.0284	10.0284	8.34842
ERR3211994_8096	1213	10.0075	10.0075	4.84176
ERR3211994_8097	1357	8.62469	8.62469	5.59285
ERR3211994_8098	3133	9.02112	9.02112	7.12924
ERR3211994_8099	1038	12.2173	12.2173	5.55022
ERR3211994_8100	2454	11.0764	11.0764	23.104
ERR3211994_8101	5751	14.1171	14.1171	17.4668
ERR3211994_8102	2443	38.8103	38.8103	61.0378
ERR3211994_8103	1620	11.1503	11.1503	9.36947
ERR3211994_8104	1083	9.82851	9.82851	7.61219
ERR3211994_8105	1033	5.54926	5.54926	1.40885
ERR3211994_8106	1542	8.36566	8.36566	6.53125
ERR3211994_8107	3571	12.4583	12.4583	12.705
ERR3211994_8108	1126	6.67725	6.67725	3.92343
ERR3211994_8109	1646	8.23329	8.23329	6.67267
ERR3211994_8110	1123	7.44502	7.44502	3.74518
ERR3211994_8111	1242	6.95421	6.95421	3.44247
ERR3211994_8112	1628	10.2767	10.2767	13.3215
ERR3211994_8113	1875	9.40058	9.40058	8.96998
ERR3211994_8114	1013	10.6744	10.6744	9.6375
ERR3211994_8115	1922	10.0158	10.0158	12.0348
ERR3211994_8116	1297	9.31212	9.31212	7.70183
ERR3211994_8117	1929	6.7122	6.7122	4.31196
ERR3211994_8118	1812	8.00662	8.00662	5.49243
ERR3211994_8119	1880	10.1087	10.1087	18.8869
ERR3211994_8120	1602	9.03857	9.03857	5.81657
ERR3211994_8121	1344	9.79983	9.79983	12.5777
ERR3211994_8122	2733	11.7689	11.7689	8.97094
ERR3211994_8123	2505	10.572	10.572	21.2252
ERR3211994_8124	3045	11.2086	11.2086	9.04982
ERR3211994_8125	1219	12.5463	12.5463	28.3529
ERR3211994_8126	1262	8.76978	8.76978	5.7688
ERR3211994_8127	1518	9.26681	9.26681	7.18482
ERR3211994_8128	1156	6.09543	6.09543	4.48642
ERR3211994_8129	1359	25.7089	25.7089	194.836
ERR3211994_8130	3195	11.7317	11.7317	12.381
ERR3211994_8131	1550	7.46786	7.46786	8.62224
ERR3211994_8132	1169	9.74583	9.74583	3.56893
ERR3211994_8133	1039	7.41057	7.41057	14.7963
ERR3211994_8134	1549	8.66333	8.66333	4.37222
ERR3211994_8135	1162	9.17194	9.17194	3.3809
ERR3211994_8136	1095	8.44974	8.44974	3.22018
ERR3211994_8137	6463	14.4606	14.4606	21.2693
ERR3211994_8138	6055	13.6743	13.6743	22.4926
ERR3211994_8139	1289	9.26602	9.26602	12.8844
ERR3211994_8140	3716	8.57712	8.57712	6.45686
ERR3211994_8141	2686	28.4866	28.4866	184.636
ERR3211994_8142	1013	8.18656	8.18656	4.72037
ERR3211994_8143	1253	9.92656	9.92656	27.8521
ERR3211994_8144	1123	10.4625	10.4625	31.467
ERR3211994_8145	1814	13.3353	13.3353	10.3
ERR3211994_8146	1150	6.571	6.571	3.29825
ERR3211994_8147	1686	8.36914	8.36914	8.32048
ERR3211994_8148	1985	48.5428	48.5428	7385.25
ERR3211994_8149	1312	20.79	20.79	13.9421
ERR3211994_8150	1115	9.22902	9.22902	3.42366
ERR3211994_8151	15666	17.3223	17.3223	24.3977
ERR3211994_8152	3766	12.3211	12.3211	14.2485
ERR3211994_8153	4699	14.1031	14.1031	19.9968
ERR3211994_8154	1792	12.3952	12.3952	5.76632
ERR3211994_8155	1667	7.61898	7.61898	7.47349
ERR3211994_8156	13121	12.1743	12.1743	14.8324
ERR3211994_8157	1435	10.0047	10.0047	12.0093
ERR3211994_8158	1009	10.7672	10.7672	14.5635
ERR3211994_8159	1189	7.85659	7.85659	5.88597
ERR3211994_8160	1018	11.2926	11.2926	16.611
ERR3211994_8161	8453	11.4109	11.4109	14.1433
ERR3211994_8162	2206	11.2004	11.2004	11.2075
ERR3211994_8163	1127	5.45445	5.45445	2.16827
ERR3211994_8164	1171	5.95886	5.95886	2.90224
ERR3211994_8165	2736	40.0994	40.0994	55.7521
ERR3211994_8166	1068	8.63725	8.63725	2.46915
ERR3211994_8167	2577	7.27771	7.27771	13.0423
ERR3211994_8168	2350	7.81636	7.81636	7.64251
ERR3211994_8169	1697	14.0233	14.0233	45.2594
ERR3211994_8170	1655	6.61262	6.61262	3.50078
ERR3211994_8171	2306	88.1744	88.1744	242.491
ERR3211994_8172	1153	7.33001	7.33001	3.4469
